ID_Cliente,Idade,Salario_anual,Tipo_Propriedade,Tempo_empresa,Proposito_Emprestimo,Pontuacao_emprestimo,Valor_emprestimo,Taxa_juros,Possibilidade_inadimplência,Percentual_Renda_Emprestimo,Historico_inadimplencia,Tempo_primeiro_credito,ID_historico,Codigo_emprestimo
9eGqeLS3-tTBb,30,53196,Rent,14,Personal,A,3000,7.66,0,0.0564,N,5,7MeRzQFf-neJj,48xiKnFj-tTda
z0dWKrxi-8KzA,30,120000,Mortgage,15,Education,A,11000,6.03,0,0.0917,N,9,LlGEts9D-g3EX,AkPtROBM-HnUh
pQ9P1j4p-5wCa,30,85000,Rent,4,Homeimprovement,A,7000,8.9,0,0.0824,N,5,RsxPK9PD-Zfzh,ammx6XWX-ccW1
BfPcct5n-bO8h,30,43992,Rent,2,Personal,D,15000,13.24,1,0.3410,N,7,ADlOKTXl-ovx6,TF7j4U0u-UJgn
vlxk8MY5-7hWa,30,49000,Own,3,Medical,A,3500,6.99,0,0.0714,N,5,tUAH2RvY-efph,Xc1B093a-OZOR
vglEfNpz-h2Ap,30,51000,Rent,14,Personal,B,4800,12.69,0,0.0941,N,10,4IYaMRDq-Kj0T,Cj0bqfSz-HdXs
Tidg1JBN-Czwg,30,38400,Rent,6,Debtconsolidation,C,1600,13.49,0,0.0417,N,10,O62eEJff-IiCr,zujoub0P-E9iU
tLaBhQcN-APZI,30,80000,Mortgage,1,Education,B,4975,10.59,0,0.0622,N,9,bX5MmzYB-POir,CgMAg6jy-ubjy
njGBnugm-85Dv,30,110400,Rent,1,Venture,D,14000,16.89,1,0.1268,N,6,ObEkaKZr-9MDa,QKDlpIm7-sqMC
2qNsz1qK-xkA1,30,144000,Mortgage,12,Personal,C,35000,12.68,0,0.2431,N,8,hxKlcDu2-KgUZ,Kzthf8Xj-zHM1
eXqSH57A-Q3PL,30,84000,Mortgage,13,Homeimprovement,B,12000,11.11,0,0.1429,N,9,OuaSDxZE-7aOs,OR3ufxmu-2LN3
zKlqUjxw-Rbfk,30,77500,Mortgage,2,Debtconsolidation,A,9000,7.88,0,0.1161,N,7,7GXhCcS7-PDlr,TY71GvkZ-jHcE
7IW8Oeqa-P4Fc,30,90000,Mortgage,5,Personal,A,10000,5.79,0,0.1111,N,7,wqS94htJ-qX74,yZlkfnAu-PIcc
34oqAOQB-bbOb,30,210000,Mortgage,2,Homeimprovement,C,24250,12.87,0,0.1155,Y,6,aMUhGMRz-ZjAi,GiwqNXTP-mzZd
NcQy9s4F-zfEq,30,65004,Mortgage,3,Debtconsolidation,A,5250,9.63,0,0.0808,N,8,Ccvm9cBF-bpHL,bAsM34oq-NbOM
FXnj62Ap-xChk,30,53000,Rent,1,Medical,A,11000,6.62,0,0.2075,N,9,RSRmurEX-NExv,0YasYgzi-F2IS
vJZ5Hz6m-7Ayq,30,68000,Rent,1,Venture,A,3000,5.42,0,0.0441,N,9,EnM6Wa8T-8dmU,Z4ecR7GR-kI0c
4Myn26rJ-Wst9,30,75000,Rent,9,Personal,D,25000,15.2,1,0.3333,N,5,vh63g7Ep-7HF5,ndozDNLl-o0B5
iroB2zl6-zDPm,30,50600,Rent,1,Debtconsolidation,C,12000,13.48,0,0.2372,N,6,0GOHJ28h-TXxQ,ce2vYvWB-tSdX
1hEuiI9M-mr1Z,30,65000,Rent,1,Personal,B,12000,11.49,0,0.1846,N,7,t1SG0TRi-UM6s,QUpz1A64-MAFf
p2gNZAWx-2fCs,30,275000,Mortgage,14,Education,B,7000,11.71,0,0.0255,N,10,cDBzqeMb-ktTd,hhEhtqyM-Nw9S
v0bZ8uAY-hxvk,30,75000,Rent,2,Medical,C,6000,12.68,0,0.0800,N,8,UjTc82nd-qwG2,Whr56GP6-egwr
UbDC3FrI-1z5C,30,36000,Mortgage,4,Personal,C,11500,13.57,0,0.3194,N,8,GRoRnxqj-chgy,ASDhsoUx-eLhY
F6psK4rm-Ub1C,30,250000,Own,8,Medical,D,15000,15.99,0,0.0600,Y,8,KnLWE4x3-bP22,KLn4W1wY-0HKr
po20UWEl-pfqN,30,69996,Own,14,Venture,C,6000,14.26,0,0.0857,N,8,sQiXbdT2-UGnd,T25enIGU-EogD
ah3vvPaI-MeYG,30,70000,Mortgage,6,Homeimprovement,A,10200,6.91,0,0.1457,N,8,yyAi9EmJ-eSZi,npGU8f2c-np02
f6UXcUG2-pEPQ,30,38400,Mortgage,14,Debtconsolidation,A,16750,7.88,0,0.4362,N,5,KJ73rFzH-hD3y,2dgcMtb8-GCk8
QX2srHDP-ASDp,30,50000,Rent,3,Personal,C,10000,13.22,0,0.2000,N,7,vfpCil4Z-arhp,Ic2I0iqP-0JOX
uto7EjYb-NcHY,30,41604,Mortgage,7,Venture,B,15000,10,0,0.3605,N,9,qXpnKwXw-TmEN,JOqoL9MH-eRsi
qYZjnZTj-S2pA,30,40000,Rent,4,Venture,C,4500,14.26,0,0.1125,Y,6,svg8odFf-HK2Q,858XFQtN-UiXQ
CXDRMHSB-BT8G,30,43200,Mortgage,5,Homeimprovement,C,4200,13.49,0,0.0972,Y,7,MYcW2hvx-iOUL,lcTLYhL4-N0Cb
opJH3Cho-OLcp,30,39552,Mortgage,2,Venture,B,12375,10.37,0,0.3129,N,9,EkL0Ezob-zEL2,65TX7qut-reMS
zcxpTvQR-DFaS,30,50000,Rent,4,Homeimprovement,E,16000,16.77,1,0.3200,N,5,tdl6J5W8-cSQf,yvSJ3JZJ-wnTi
GTO3xGzD-4oiz,30,72000,Mortgage,3,Personal,B,12000,10.95,0,0.1667,N,5,sF5jokvT-eTUg,YWO4Ma8L-qI9E
zAGYhdqJ-pD7D,30,43000,Rent,1,Medical,A,3200,8,0,0.0744,N,5,4pfUPfsE-8Ltp,4cXZj28b-TIKj
hofEcqwg-fDfa,30,108800,Mortgage,2,Medical,E,15000,16.35,1,0.1379,N,8,jGcK6Zdc-cG02,LvZKiZr2-9ofL
IAtTN3Dz-zMh9,30,120000,Mortgage,5,Debtconsolidation,B,5000,10.38,0,0.0417,N,9,rO03iPDr-Gha6,K6cQHCXI-AWgY
oI4mI4Sh-QpUx,30,66000,Mortgage,15,Venture,B,15000,11.14,0,0.2273,N,8,qr2Q7QxW-jAE3,ayPqhqar-7YAP
uMI5lnzZ-YqUr,30,98000,Rent,14,Personal,C,8525,10.78,1,0.0870,N,9,5yCsTgGs-EkEf,bzfrW7od-6cXU
prUSvO2X-pzzx,30,72000,Mortgage,3,Medical,A,14000,6.99,0,0.1944,N,9,x1TGE1zk-SOBe,I414hOXt-xEMh
27yc21lz-GvUj,30,98000,Mortgage,8,Venture,A,3500,7.68,0,0.0357,N,10,1RSei81H-tFTR,7jNREXq9-xMfW
tAsCxDZ1-m59m,30,102540,Mortgage,6,Homeimprovement,A,1500,7.9,0,0.0146,N,5,O0qmeQ8t-qnoT,0wfq0mwU-jvRD
KvlD4h2a-b7ws,30,58000,Rent,2,Medical,A,15000,8.49,0,0.2586,N,10,a7Rg35Xm-D2Pw,5MEamCCc-7CCx
dYvB9KzS-7ojN,30,31000,Mortgage,14,Homeimprovement,B,2400,10.65,1,0.0774,N,5,bfdzpY2A-eECC,OhOwz4OM-P0QP
iD26fJ5d-Il68,30,76000,Mortgage,5,Homeimprovement,A,6250,7.88,0,0.0822,N,10,LoXRQ62E-wYfn,cB1oucQj-sB1n
3thgc3J0-pK4m,30,75000,Rent,5,Homeimprovement,B,22000,10.62,0,0.2933,N,10,7DJD7Uxd-8G4p,pQWGYPuJ-h0M6
PaMhFZfn-Clcy,30,33000,Rent,4,Debtconsolidation,C,1000,14.79,0,0.0303,Y,9,B9y1nsDy-Ov7R,NsPkuTNb-em06
TNzoNDQd-53OZ,30,40800,Rent,7,Personal,B,2400,11.49,1,0.0588,N,9,plocyhM5-pNdf,HigIbFrn-CpoP
UQCN6UfX-rBpw,30,54000,Rent,1,Education,B,6300,10,0,0.1167,N,7,ao6rSmEO-1PKX,CMUvWsKS-Ns0y
dQ7OIswo-9R1L,30,54000,Rent,2,Homeimprovement,E,5000,15.13,1,0.0926,N,7,IUel1Mih-Rtot,04z2S1YS-WwJn
GvDhikwP-hbP2,30,148000,Rent,8,Venture,D,10000,13.55,0,0.0676,N,9,6oY5oako-UAve,AR6gBQSg-QGCE
tK8YY8lj-fz8l,30,134500,Mortgage,9,Debtconsolidation,C,24000,15.96,0,0.1784,Y,6,RDRd6MOS-9uHg,a2IqiLiW-N8Eb
YtYvr4Cj-bxpq,30,232050,Mortgage,14,Medical,E,25000,17.93,1,0.1077,Y,9,SDXBWm4G-EPIP,0lmyftrm-4bcR
YyJ0DiE2-vQZA,30,118000,Rent,5,Homeimprovement,A,10000,7.14,0,0.0847,N,7,1xatBUPh-JITH,FXoAITi9-cjr4
N5J1RPU7-BDga,30,85000,Mortgage,2,Education,C,25000,12.84,0,0.2941,Y,8,0fir2YCf-8xEP,7LTOZnaH-bj5X
AXWIZeK2-C28P,30,55000,Mortgage,1,Personal,B,6500,10.99,0,0.1182,N,9,GYSWudMa-8chd,3g1lsWly-LiYR
aU7Lr9DX-t5IX,30,138000,Mortgage,3,Education,E,23975,17.93,1,0.1737,N,7,j30wZWg4-k05b,LLw3jdfL-rlTw
SHCZXy68-yGq6,30,130500,Mortgage,1,Debtconsolidation,D,25000,15.33,1,0.1916,N,6,PTI3Sjvb-YJ4h,qaJQSU35-WUed
oSUX5hgy-A2FU,30,24000,Rent,5,Medical,C,5500,13.23,0,0.2292,Y,8,bflSepic-2A3G,EikAo06Q-eKJJ
Wjb3cyzx-2nM7,30,14800,Rent,5,Debtconsolidation,A,1200,8,0,0.0811,N,9,dwAgYJLG-mMGc,PCfcXEXJ-YRBh
AmJip2ly-3cAZ,30,70000,Rent,6,Personal,B,5000,11.71,0,0.0714,N,5,SYDi1M8l-Sp0b,WJFdOiSR-vMfL
hicPaXuE-vhrN,30,144997,Mortgage,14,Personal,B,25000,11.83,0,0.1724,N,5,b46gsDrk-t3pN,3fbg7vt9-vuhM
0xq5chpv-Gje5,30,70000,Mortgage,9,Personal,A,7000,8.9,0,0.1000,N,8,n46EgLu6-kHPb,YpmC7i0g-UvB8
QUibYjdI-lqEN,30,24000,Mortgage,7,Homeimprovement,A,6000,8.94,0,0.2500,N,7,Zg4kmTIP-Pres,ITxlskoG-FFzb
r2zRTMkC-8Tq7,30,50000,Mortgage,14,Debtconsolidation,A,1875,8,0,0.0375,N,9,oEbc4JGm-aElH,72fr2wCD-HUEr
gzyFqdTT-yLO0,30,56004,Mortgage,9,Homeimprovement,A,9600,5.99,0,0.1714,N,6,kttTMdiG-Btea,zxMRn8RU-9p5M
77ulfLkP-kTqJ,30,49000,Rent,13,Education,B,5000,10.74,1,0.1020,N,10,w6rZgHlD-M5tJ,OmHTalPf-XUtd
qkfjgZkX-3Qbv,30,115000,Rent,7,Debtconsolidation,B,7300,10.25,0,0.0635,N,9,U1FpP2tf-dmd5,5vXWCrUr-coix
DYMCwJ0x-NvuU,30,36000,Rent,3,Personal,B,8000,11.36,0,0.2222,N,8,vbDpZoUy-vNKv,ldaWvgbI-4GX1
cz9732JU-nn2k,30,144000,Mortgage,7,Medical,A,6000,8.49,0,0.0417,N,8,MtIFhXS7-EHDH,8q8irpWt-C4TX
BhJ6Hi7u-hQSR,30,60000,Rent,4,Personal,B,12000,10.99,0,0.2000,N,10,zyvFQhMY-yK0c,I3F20UdJ-MmRz
M9nLPQSe-0ekv,30,140000,Mortgage,2,Homeimprovement,E,15000,16.35,0,0.1071,N,5,oMkqHW4r-HrxK,cClZWipJ-lcri
dNEt4A7C-WPOl,30,90000,Mortgage,7,Debtconsolidation,A,4800,8.9,1,0.0533,N,5,T8FwGgE2-7X98,bCKB6Y35-awqY
uFBwLE2R-PjZu,30,29004,Rent,13,Medical,E,2400,17.93,1,0.0827,Y,7,Ffz32Si9-bDw8,N2wBQGcg-MxAW
A8u528IB-qTxu,30,46500,Mortgage,8,Venture,A,6000,7.88,0,0.1290,N,8,IZPykaHc-x8GL,oX7467ri-zKFt
EdSzOUmx-yoxw,30,86706,Mortgage,6,Medical,A,8500,6.62,0,0.0980,N,10,EhMhB4EL-NLuN,q7WEk1UL-JKs8
NWM1fUTn-C6zs,30,34046,Rent,2,Medical,D,12000,14.96,1,0.3525,Y,6,5dg6KpIL-vOuW,mFZ3cn7R-xPHE
RAt9T5IU-99Lh,30,75000,Mortgage,3,Venture,A,18750,7.9,0,0.2500,N,6,dKb4uu9E-lund,ecJLlpTz-huEJ
mwMuTa46-rWpW,30,37800,Rent,4,Medical,B,15050,9.99,1,0.3981,N,7,O39bLdNF-Wit2,UeuDLumF-hDGn
ol1UhgJG-Ij8s,30,50000,Mortgage,8,Debtconsolidation,A,10000,6.62,0,0.2000,N,7,m04ZQw3E-d0pp,xFgOFTuY-3UOf
QgiMY8cr-TJCs,30,63500,Mortgage,9,Venture,D,12000,15.33,0,0.1890,Y,9,fw46fN0t-Rrxz,iOcBATS3-T8QQ
4zi6uBFe-SiCf,30,47600,Mortgage,6,Education,B,23800,12.42,0,0.5000,N,9,HqRI79sO-m40E,rJ3bPcrB-DPx5
RCx9phN5-6v4H,30,45000,Rent,1,Education,A,6000,7.51,0,0.1333,N,5,NPZ9A4cA-i85i,URiDxeTv-BhBi
K58ydOiW-a2I3,30,36000,Rent,6,Debtconsolidation,C,4500,13.49,0,0.1250,Y,6,o65QapOc-tR0Z,sxSX7s1R-Wo1r
ZIQEwbNf-vnOM,30,56000,Mortgage,1,Medical,B,14000,12.18,0,0.2500,N,7,ctsuh44P-wR6I,QC6KMN4T-2TjC
dgm7QsO4-NlD6,30,40000,Rent,14,Venture,A,5500,6.62,0,0.1375,N,8,Q9FIaZse-BcFN,7l2T16ZO-z2I8
Ntg26DlN-2ZcC,30,120000,Mortgage,9,Debtconsolidation,B,18400,9.63,0,0.1533,N,9,0eQNP8iy-l9kx,4A6uKRQ7-JTMW
x9Q2kqHj-Dxvc,30,28000,Rent,5,Debtconsolidation,C,12000,14.22,1,0.4286,N,8,bERn4ac8-fmlf,gZO4HNWu-KQyz
qds8tWhO-LZpG,30,20000,Rent,1,Personal,B,3000,11.49,1,0.1500,N,8,McQiI7Ui-JIh6,Piorghiq-AFfv
6Ryu3C2G-Ef86,30,54000,Rent,9,Homeimprovement,C,15000,14.27,1,0.2778,Y,8,H96JjCtk-eA9k,srDxs5zS-ISTj
Tvswnl3A-SFbq,30,90000,Mortgage,5,Personal,B,7500,10.71,0,0.0833,N,5,JWRWUf7t-XwXO,CAiLDi99-7Ygn
Z7IrcAuM-hQ4e,30,62000,Rent,14,Medical,B,12000,11.71,0,0.1935,N,9,0vkNdjj2-gHxl,QJKW0pkS-BYQN
8kxrLF6B-Ug74,30,36000,Mortgage,1,Debtconsolidation,A,15000,6.62,0,0.4167,N,9,e8u7d3Jt-N6gx,1wWKysSB-uToh
mtEidFWk-fLon,30,72000,Mortgage,4,Venture,B,6000,11.99,0,0.0833,N,10,7g5nK9R3-92dI,um3vJSyl-pK6L
Mn6kINdb-Utjb,30,69000,Rent,2,Venture,E,20000,17.14,1,0.2899,Y,7,c8KwPDtU-WcJt,t0fj2yTl-P7ET
Jdeupycn-zgj9,30,52000,Rent,3,Debtconsolidation,A,12000,7.91,0,0.2308,N,9,132xMs6w-iE5b,GDWo9yRj-Xkoo
yN7mhQDp-Myi6,30,32000,Rent,1,Debtconsolidation,B,15000,12.42,1,0.4688,N,5,xlYvYFpy-kRlM,vszwHlpe-XahP
KalCkOAM-IoAf,30,56000,Rent,7,Homeimprovement,C,4800,13.92,0,0.0857,Y,9,PpX7A7QD-WF3t,JR6XXxaL-ZDuD
B1SaPqMH-9Fz1,30,55000,Mortgage,1,Homeimprovement,B,6500,10.99,0,0.1182,N,7,kowie1T5-4UI1,NM0nDpBJ-Ivnr
1Y8v8Rjp-lU8x,30,52576,Rent,3,Homeimprovement,A,8400,7.49,1,0.1598,N,6,CXpQI4IP-Ik4m,D0NBNhpm-EaEi
zQKnCljO-ZDKu,30,117005,Rent,1,Venture,E,12000,18.79,1,0.1026,Y,8,jclhMRmp-AYa5,MiOU8xTd-mvHu
E5gI1JeC-f2Nl,30,42886,Rent,3,Personal,B,12000,10.59,0,0.2798,N,10,HFnZlxs9-Npl0,stEDHyZG-71WY
SWgK41Jw-WK6v,30,138000,Mortgage,13,Homeimprovement,B,10000,10.99,1,0.0725,N,10,mgQsNK5o-GhuM,KKSg9iRw-NZCw
rjPPztMk-uRdH,30,102213,Rent,3,Medical,D,25000,15.7,1,0.2446,N,7,CzKoASPx-ojvm,mETBPoPZ-b5GG
0stWhpki-vG5Z,30,111000,Rent,3,Venture,C,15450,10.91,0,0.1392,Y,7,LqXtwdCq-Cy6a,eREEG1KY-akZ1
Q6Ky6UtP-7hjb,30,67000,Mortgage,6,Homeimprovement,A,10000,6.99,0,0.1493,N,6,PIbtCvUw-qf3K,arAp8q1t-Ki9W
x4wmx19K-JGLY,30,66000,Mortgage,8,Education,A,6000,7.68,0,0.0909,N,8,QwaiISZK-X76u,asbBrFy0-pqqC
68tLO9dS-mZ9H,30,96000,Rent,4,Personal,C,12900,14.79,0,0.1344,N,9,6MH1gX3C-UEIY,t7zapY15-PIx1
bRYeof0L-cqHI,30,100000,Rent,13,Debtconsolidation,A,12000,7.88,0,0.1200,N,9,0Y1a64ag-4RLW,0T2YFLWb-IZze
8A8OrAa4-Lteh,30,65000,Own,1,Homeimprovement,D,1800,16.49,0,0.0277,N,9,Na4aphIK-rRxb,YkxTUmTM-SWHY
lId7bJc1-BInQ,30,40000,Mortgage,5,Homeimprovement,A,9600,8.49,0,0.2400,N,10,ihi9cqgU-ynrh,iOKf2aWG-0bdz
0GXxpU0Y-l1QA,30,60000,Mortgage,8,Medical,C,7400,13.11,0,0.1233,N,8,Sd2vbkcT-9RtL,MMfNP05M-wUlL
x46ll3OU-gq9L,30,78111,Mortgage,5,Personal,A,25000,7.51,1,0.3201,N,7,uBJD6BiU-m7yr,Fi3Bs177-oz5J
HADfej7F-X0rf,30,49000,Rent,1,Education,C,4800,13.79,0,0.0980,Y,9,xjJb11PR-6gK5,r8dKGauo-vy5r
hxyo1l5Y-IiQn,30,126000,Mortgage,6,Venture,B,8000,10.74,0,0.0635,N,8,Ere7ZzB0-2NXC,5Hq4fcCX-YYb0
lCngxZQO-7S2y,30,66500,Mortgage,5,Debtconsolidation,A,8000,7.88,0,0.1203,N,9,PsByALaz-whR9,6ujJWxDg-fpjG
AuoA30Xk-pgCl,30,54000,Mortgage,13,Medical,A,10000,7.9,0,0.1852,N,10,nt2cWd3G-GpU3,mZmd07Co-N46c
POWZgiYx-9eOJ,30,35000,Mortgage,2,Homeimprovement,B,5200,9.88,0,0.1486,N,6,52Qbrbr8-Njto,9WFsbCnb-z1zd
POQiArY2-JxOh,30,180000,Mortgage,13,Personal,B,28000,10.65,0,0.1556,N,6,ZkK3txMI-JwUp,lX9up7im-238J
8AYaI8lG-eovU,30,57000,Mortgage,6,Personal,A,4000,8,0,0.0702,N,7,5s9U5yce-1d0J,jAAgFdfl-6Y7e
mYYOkcyH-WEzQ,30,62000,Rent,1,Medical,C,7000,14.27,0,0.1129,Y,5,S75CCvoi-JcQ6,B43JaKJ8-idbN
r1wPuyik-DbOz,30,219300,Mortgage,7,Medical,E,35000,19.69,1,0.1596,N,9,wsJSLFiv-8Loc,xhwq5DBA-GC8T
9oZzcFcK-8HGF,30,68803,Rent,3,Medical,A,2000,6.17,0,0.0291,N,10,ckIPsvD4-1MBW,QbOwDvRB-vteG
yavOYyNc-bwWm,30,105000,Mortgage,12,Education,A,12000,7.88,0,0.1143,N,6,nCASeIoF-h1YF,qCdf9GZz-L77C
uLS2M5lq-WNNi,30,63000,Mortgage,14,Debtconsolidation,A,3500,7.49,0,0.0556,N,7,QdS2OKD4-JJ1r,7vhJmoH6-pB3C
j9LmGw8r-45n4,30,126132,Mortgage,1,Venture,D,14400,14.54,0,0.1142,Y,7,ImFkXdmy-lHan,TMidmmmJ-FWxZ
qwYGaMrJ-N0nq,30,73524,Mortgage,2,Education,D,10000,14.74,0,0.1360,N,8,MjwBapkv-xbYP,FFWXEBBX-aAwf
zLCoLbCB-UJj2,30,90000,Mortgage,14,Medical,A,18000,8.49,0,0.2000,N,9,pytZ8W7l-cQ3l,52ImBTIf-e7TZ
LFrE4Pi7-sMiT,30,54000,Mortgage,3,Debtconsolidation,C,5000,12.61,1,0.0926,N,9,XumABn64-Me98,XNJMK9ed-Z6FM
XfLkhohd-un7f,30,36933,Rent,2,Personal,C,5000,11.91,0,0.1354,Y,6,HolOjQNp-nvTN,tB7F4Q92-9xiU
TWznPRbZ-eKD3,30,62500,Mortgage,8,Medical,A,15000,6.91,0,0.2400,N,10,Wq3YYaWJ-tHRB,mjs2apzv-UX1y
aTzposGW-1RBW,30,54000,Mortgage,8,Personal,A,5000,8,0,0.0926,N,8,ovSmstg4-AREz,rbYk12XM-sNIM
BRtqdJYm-5PRQ,30,160000,Mortgage,4,Education,C,7000,13.98,0,0.0438,N,5,OsGqNjds-uAB5,C3M1KMdp-KRtk
bTnHf98u-QitJ,30,60600,Mortgage,1,Medical,A,3000,7.12,0,0.0495,N,5,9qbOWva1-nLv2,XJLE4Tgd-OPid
bCqOA9HI-MS7D,30,43000,Rent,2,Medical,B,3200,11.48,0,0.0744,N,9,uXFrkPnk-Y0ie,21mNQqoX-gD1z
ZabzNzhE-x9Ex,30,55684,Mortgage,13,Education,B,5200,12.69,0,0.0934,N,9,Cg4FEHvq-Kuk0,Hu7CIgqM-HaZn
L18kQisv-HrgM,30,58000,Mortgage,9,Homeimprovement,A,3000,5.42,0,0.0517,N,9,QN5ZlmCz-XRS2,Wc0tCcfr-ISQy
PRopJWpU-aOIN,30,180000,Rent,1,Education,C,20000,14.22,0,0.1111,N,10,pPKuETA4-IpNE,0XkfT2WW-UnKl
IJIjWvw7-fH2L,30,96000,Rent,11,Education,C,12000,13.23,0,0.1250,N,10,teuUD6aH-FU8p,MQsO45yz-0dOz
zIvHE5SR-j6iC,30,35000,Own,8,Medical,B,10000,10.65,0,0.2857,N,6,OXfEahrF-nEnw,4r13hDWh-mQ6U
DvH5sumk-Cxqx,30,91000,Mortgage,14,Venture,B,13600,12.42,0,0.1495,N,7,tpPpkwBH-q333,tBmSmOUn-sAL4
XnTAv8M8-yGwU,30,54000,Rent,1,Education,E,16000,17.99,1,0.2963,Y,10,cverlhwc-qeyX,QkH3QAkT-a32f
NLgrlNCp-Z9Mv,30,49000,Own,7,Homeimprovement,B,8500,12.18,0,0.1735,N,10,9OBEbYJF-A31M,t2cfhB12-X6Ga
vRv1iTzH-UFQn,30,25000,Rent,2,Homeimprovement,B,5000,9.91,1,0.2000,N,7,FaLOpkEX-b7zW,ORt425QP-2AoT
5UPRryB4-GaT6,30,135000,Mortgage,14,Personal,E,25000,15.25,0,0.1852,Y,9,FXx3r3Hr-01dM,ReUfDwot-ocEf
fWtMcCxU-aj41,30,43580,Mortgage,5,Personal,B,6000,12.21,1,0.1377,N,7,bHXXmDCB-CXEO,cypcnRdr-jlAT
eLO0F284-Zfb4,30,45000,Rent,4,Venture,D,10000,13.36,0,0.2222,N,9,ItcZeKnN-SaYG,2ofnp0UN-FjNK
8azJH4RA-RL4W,30,72000,Mortgage,3,Medical,C,9000,14.22,0,0.1250,Y,6,XCbbv1LA-0qhe,Mq2eTKUi-tkxs
OhsJFtbg-sMOW,30,114000,Mortgage,13,Debtconsolidation,A,9975,5.42,0,0.0875,N,10,EnQsipDv-8qkR,qTmd8hJv-8wjQ
niIhsXaO-001D,30,36000,Rent,5,Education,C,11500,15.27,1,0.3194,Y,8,lkG8NAHs-DI2r,DpPvqFYP-2Oh2
YKwyfBBQ-vcqS,30,72000,Mortgage,5,Homeimprovement,B,7500,9.76,1,0.1042,N,9,4FNReP2c-yZ0P,HEEoR41M-pY5M
ega4bbIR-hKBI,30,36000,Rent,7,Debtconsolidation,D,8000,15.99,1,0.2222,N,6,XkKcY8cy-kfGR,8WNPU9Dz-H9Bu
fOmw95hl-3ONs,30,69000,Rent,6,Education,D,25000,14.09,1,0.3623,Y,5,9aUYYDA0-i1kI,7NeadZsN-7erP
4jIjBevb-xAuA,30,66888,Mortgage,6,Personal,C,15000,12.23,0,0.2243,N,8,rj15Bi2b-9mjh,tQMsnkmn-q99X
uD690v4U-wo7C,30,110000,Rent,8,Homeimprovement,B,12000,12.18,0,0.1091,N,7,jIp1EGTJ-dM6y,nqUAEtdL-ATMY
JyNTHxtG-KRwv,30,70000,Mortgage,9,Medical,A,7000,8.9,0,0.1000,N,9,oKP7rGbE-NGdH,lI75KoPY-FMLO
MMSF8G7h-t5rP,30,55000,Mortgage,4,Debtconsolidation,A,12000,5.79,0,0.2182,N,10,6r8pIh5D-cYJt,GYWZtC8Y-Tbfg
5agS36rb-Ff40,30,42000,Rent,2,Education,B,11000,12.53,0,0.2619,N,9,f2wmrlyH-cj5Q,hEOyUQMz-dGtq
jCD2tm34-EbEi,30,41600,Mortgage,2,Education,A,4500,6.76,0,0.1082,N,9,cSWHKGha-7ei1,n3RN4tr3-GTWe
MSWN2zRn-vauI,30,90000,Mortgage,10,Personal,A,5000,6.76,0,0.0556,N,5,TZb6PJQY-7iE9,iAcgwT6C-Ozn1
S3Tfjf03-rET4,30,110000,Mortgage,8,Medical,A,4800,5.99,0,0.0436,N,5,3L8w3a97-YRo9,2Cp3ZADa-wkv3
BDU5Ung7-xLkX,30,110000,Mortgage,5,Venture,B,25000,11.12,0,0.2273,N,9,sKzxQwxq-IR0J,41rGaukt-SZYe
6GZqHpSs-Bc9v,30,41000,Mortgage,1,Homeimprovement,C,10000,12.73,0,0.2439,Y,10,oFv6nCa0-nuy0,SOOJaW34-CRMU
nQS0C3DU-OOfU,30,76000,Rent,3,Debtconsolidation,B,12000,10.99,0,0.1579,N,10,8yrvjG06-FTs0,D9kwxPjp-tIvN
CYXrBbce-AeLt,30,165000,Rent,3,Venture,C,15000,13.92,0,0.0909,Y,9,BPeAmqKm-nLBp,USKKCvfo-orLu
UB8pINfK-HqLN,30,60000,Rent,11,Debtconsolidation,A,5500,7.51,0,0.0917,N,10,PcC2Q9xe-UohP,RaXMTfBk-Zz4j
QjDvJ2hO-7var,30,100000,Mortgage,14,Medical,B,15000,11.14,0,0.1500,N,9,olipkiWO-k0Zk,hk0nEeaL-8Kcx
6JQpcQcb-hleE,30,39962,Mortgage,5,Debtconsolidation,B,3200,9.7,0,0.0801,N,7,EOhylPn9-uYIp,182M2BSN-04El
oYU9kEvh-dEGY,30,30000,Rent,1,Medical,C,4000,13.99,0,0.1333,Y,6,iyGFaTTD-7aK0,jRFZLwG4-vd8n
ytf8Y8gu-9wgA,30,36000,Own,14,Homeimprovement,C,4000,13.49,0,0.1111,N,10,Ymn0PNRL-2wdf,t1JlZEcU-xy7C
wowqX979-BnpF,30,60000,Rent,1,Debtconsolidation,A,3600,8.59,0,0.0600,N,9,ERem9Qni-7ev9,lf5OqvGX-4xyM
BtlXoc2j-oeqM,30,55000,Mortgage,3,Debtconsolidation,B,12000,10.38,0,0.2182,N,8,2XgNAfQ5-o7MY,q359355Z-a3XX
8966GK5r-cPxX,30,21996,Rent,4,Medical,B,7500,10.37,1,0.3410,N,9,I48PlXTA-5b6z,BNhLzcEB-YtK3
k9HrBD6R-jGqd,30,75000,Mortgage,11,Medical,A,15000,7.88,0,0.2000,N,9,hHyPUSjR-lLYg,Tgq734Ll-Pyul
jw0EdJSb-Tggc,30,78000,Mortgage,2,Education,B,10800,10.36,0,0.1385,N,9,BGiYGSsG-F1i6,baTgkZg4-jQU9
SUKM2xRE-v5Dm,30,150000,Rent,5,Debtconsolidation,C,25000,12.53,0,0.1667,N,6,uNFbfq41-bWy5,gvrLDimI-S7NJ
